Account_id,Subscription_id,Account_name,Industry,Country,Signup_date,Start_date,End_date,Referral_source,Plan_tier_before,Upgrade_flag,Downgrade_flag,Plan_tier_after,Churn_flag,Seats,Is_trial,Auto_renewal,Mrr_amount,Arr_amount,Billing_frequency,Usage_count,Usage_duration_secs,Error_count,Total_tickets,Avg_satisfaction
A-bf7919,S-c59502,Company_426,HealthTech,US,11/27/2024,12/7/2024,12/31/2024,Organic,Pro,TRUE,FALSE,Enterprise,FALSE,3,FALSE,TRUE,597,7164,Monthly,48,17454,1,2,4.5
A-4437e4,S-80a6a6,Company_192,Cybersecurity,US,9/16/2023,12/7/2024,12/31/2024,Event,Enterprise,FALSE,FALSE,Enterprise,FALSE,3,FALSE,TRUE,597,7164,Annual,60,21958,1,6,3.6
A-671f31,S-cb117a,Company_137,DevTools,US,11/24/2024,12/7/2024,12/31/2024,Ads,Basic,TRUE,FALSE,Enterprise,FALSE,59,FALSE,TRUE,11741,140892,Annual,53,15443,5,7,4.1
A-e3bd71,S-eccbe0,Company_347,Cybersecurity,US,3/25/2023,12/7/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Pro,FALSE,31,FALSE,FALSE,1519,18228,Annual,68,10270,1,4,4
A-c16cf7,S-4691f1,Company_377,EdTech,US,10/16/2024,12/7/2024,12/31/2024,Event,Pro,FALSE,TRUE,Basic,FALSE,13,TRUE,TRUE,247,2964,Annual,34,9234,2,3,3.7
A-9174e0,S-3e0991,Company_73,Cybersecurity,US,12/4/2024,12/7/2024,12/14/2024,Partner,Basic,TRUE,FALSE,Enterprise,TRUE,37,FALSE,FALSE,7363,88356,Monthly,26,2580,0,2,4.5
A-e2cd1b,S-462547,Company_121,DevTools,US,2/4/2024,12/7/2024,12/31/2024,Other,Enterprise,FALSE,TRUE,Basic,FALSE,67,FALSE,TRUE,2261,27132,Annual,68,24197,4,5,4
A-781cc0,S-0896f4,Company_499,EdTech,US,9/4/2024,12/8/2024,12/31/2024,Organic,Pro,FALSE,TRUE,Basic,FALSE,12,FALSE,TRUE,228,2736,Annual,148,53465,8,4,3.8
A-712426,S-9b623b,Company_155,HealthTech,US,11/10/2024,12/8/2024,12/31/2024,Other,Enterprise,FALSE,FALSE,Enterprise,FALSE,11,FALSE,TRUE,2587,31044,Annual,89,40661,3,6,4.3
A-f92792,S-64dcb7,Company_67,FinTech,US,7/4/2024,12/8/2024,12/31/2024,Ads,Pro,FALSE,FALSE,Pro,FALSE,5,FALSE,FALSE,392,4704,Annual,55,19061,1,2,4
A-b07b56,S-53b07a,Company_292,DevTools,US,11/8/2024,12/8/2024,12/31/2024,Event,Pro,FALSE,FALSE,Pro,FALSE,25,FALSE,TRUE,1225,14700,Annual,60,12501,0,4,3.7
A-c1e51e,S-084930,Company_173,FinTech,US,10/2/2024,12/8/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Enterprise,FALSE,3,FALSE,TRUE,597,7164,Monthly,48,13479,2,5,3.2
A-d42431,S-48ce17,Company_378,FinTech,FR,6/9/2024,12/8/2024,12/31/2024,Ads,Enterprise,FALSE,FALSE,Enterprise,FALSE,22,TRUE,TRUE,4378,52536,Annual,54,12798,1,4,4
A-b78bf8,S-cd0f21,Company_148,DevTools,US,11/15/2024,12/8/2024,12/31/2024,Event,Pro,TRUE,FALSE,Enterprise,FALSE,41,FALSE,TRUE,9751,117012,Annual,90,30603,6,5,4.2
A-4814a3,S-2c5e1c,Company_337,Cybersecurity,IN,9/17/2024,12/8/2024,12/31/2024,Event,Basic,TRUE,FALSE,Enterprise,FALSE,87,FALSE,TRUE,17313,207756,Monthly,40,12841,6,4,4
A-96bbc6,S-9fae95,Company_342,Cybersecurity,US,5/7/2024,12/8/2024,12/31/2024,Organic,Enterprise,FALSE,FALSE,Enterprise,FALSE,48,FALSE,TRUE,11144,133728,Annual,53,16899,2,3,3.3
A-443f6f,S-bdac36,Company_304,Cybersecurity,US,12/7/2024,12/8/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Enterprise,FALSE,19,FALSE,FALSE,3781,45372,Monthly,101,25968,2,4,4.5
A-157070,S-e1fa5b,Company_85,FinTech,US,11/9/2023,12/8/2024,12/25/2024,Ads,Pro,TRUE,FALSE,Enterprise,TRUE,16,FALSE,TRUE,3184,38208,Monthly,9,657,0,3,3.6
A-4e960a,S-a87ff6,Company_277,FinTech,US,1/17/2024,12/8/2024,12/31/2024,Other,Enterprise,FALSE,TRUE,Basic,FALSE,12,TRUE,TRUE,228,2736,Monthly,41,7944,5,6,4
A-2f6a32,S-55d53c,Company_160,HealthTech,US,8/26/2024,12/8/2024,12/31/2024,Organic,Basic,FALSE,FALSE,Basic,FALSE,19,FALSE,TRUE,361,4332,Annual,83,21604,8,2,3.5
A-039727,S-a6285f,Company_107,EdTech,AU,11/2/2024,12/8/2024,12/31/2024,Organic,Pro,TRUE,FALSE,Enterprise,FALSE,28,FALSE,TRUE,5970,71640,Annual,65,24251,1,0,0
A-59f724,S-652885,Company_432,HealthTech,US,11/3/2023,12/8/2024,12/31/2024,Other,Enterprise,FALSE,TRUE,Basic,FALSE,11,TRUE,TRUE,342,4104,Monthly,46,22705,5,4,4.2
A-b07346,S-4484ae,Company_269,HealthTech,US,10/10/2024,12/8/2024,12/31/2024,Partner,Pro,TRUE,FALSE,Enterprise,FALSE,51,FALSE,TRUE,10149,121788,Monthly,36,11395,1,3,3.7
A-f97b9a,S-5a1d20,Company_159,FinTech,US,7/9/2023,12/8/2024,12/31/2024,Event,Pro,FALSE,FALSE,Pro,FALSE,16,FALSE,TRUE,784,9408,Annual,71,19765,3,7,3.8
A-78f02b,S-b37b2a,Company_329,HealthTech,US,11/17/2024,12/8/2024,12/31/2024,Event,Enterprise,FALSE,TRUE,Pro,FALSE,11,FALSE,TRUE,539,6468,Annual,45,8961,9,4,4
A-cc1d8d,S-2f9bef,Company_440,FinTech,US,12/8/2024,12/8/2024,12/31/2024,Other,Pro,TRUE,FALSE,Enterprise,FALSE,5,FALSE,TRUE,995,11940,Annual,60,20407,3,5,4.2
A-427b69,S-599207,Company_453,FinTech,US,8/23/2024,12/8/2024,12/31/2024,Other,Basic,TRUE,FALSE,Enterprise,FALSE,17,FALSE,TRUE,3383,40596,Annual,34,10676,1,2,3.5
A-7f4db3,S-c92099,Company_441,FinTech,US,3/5/2023,12/8/2024,12/14/2024,Other,Pro,TRUE,FALSE,Enterprise,TRUE,14,FALSE,TRUE,4776,57312,Annual,51,16250,2,5,3.4
A-712426,S-c53808,Company_155,HealthTech,US,11/10/2024,12/8/2024,12/31/2024,Other,Enterprise,FALSE,TRUE,Pro,FALSE,11,FALSE,TRUE,588,7056,Monthly,42,15362,1,6,4.3
A-9174e0,S-c37ee1,Company_73,Cybersecurity,US,12/4/2024,12/8/2024,12/31/2024,Partner,Basic,FALSE,FALSE,Basic,FALSE,49,FALSE,TRUE,1140,13680,Monthly,61,14649,13,2,4.5
A-e08cd3,S-36f84f,Company_475,FinTech,US,9/21/2024,12/8/2024,12/31/2024,Ads,Pro,FALSE,FALSE,Pro,FALSE,67,TRUE,FALSE,3283,39396,Monthly,30,4646,2,8,4
A-e7beab,S-518472,Company_458,EdTech,DE,10/20/2023,12/8/2024,12/31/2024,Organic,Enterprise,FALSE,TRUE,Pro,FALSE,12,FALSE,TRUE,931,11172,Monthly,33,7511,0,6,4
A-9077b0,S-535e55,Company_41,HealthTech,US,8/25/2024,12/8/2024,12/31/2024,Ads,Basic,TRUE,FALSE,Pro,FALSE,5,FALSE,TRUE,343,4116,Monthly,99,27511,4,3,4.3
A-0f7d77,S-4793bb,Company_457,FinTech,IN,10/28/2024,12/8/2024,12/31/2024,Partner,Pro,FALSE,FALSE,Pro,FALSE,3,FALSE,FALSE,147,1764,Annual,52,15385,3,5,4.4
A-8b25f2,S-bf6d7b,Company_96,Cybersecurity,US,2/17/2024,12/8/2024,12/31/2024,Ads,Pro,FALSE,FALSE,Pro,FALSE,18,FALSE,TRUE,1421,17052,Annual,55,13057,2,2,4
A-bb1486,S-551502,Company_265,HealthTech,US,11/5/2024,12/9/2024,12/31/2024,Organic,Basic,FALSE,FALSE,Basic,FALSE,41,FALSE,FALSE,779,9348,Monthly,45,11387,3,3,3.6
A-d40bf7,S-31afc4,Company_11,FinTech,IN,11/8/2024,12/9/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Pro,FALSE,59,FALSE,FALSE,2891,34692,Monthly,52,19015,3,2,5
A-054577,S-62c088,Company_455,EdTech,UK,4/28/2024,12/9/2024,12/31/2024,Ads,Basic,TRUE,FALSE,Enterprise,FALSE,44,FALSE,TRUE,16915,202980,Monthly,36,3541,3,1,4
A-854864,S-6d4050,Company_38,FinTech,IN,12/7/2024,12/9/2024,12/31/2024,Event,Enterprise,FALSE,FALSE,Enterprise,FALSE,20,FALSE,TRUE,3980,47760,Monthly,25,4053,2,5,4.8
A-463db0,S-e0f238,Company_16,HealthTech,US,12/5/2024,12/9/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Pro,FALSE,25,FALSE,TRUE,1715,20580,Annual,66,11043,0,6,4.2
A-8b0451,S-19c44c,Company_245,FinTech,UK,9/16/2024,12/9/2024,12/31/2024,Event,Enterprise,FALSE,TRUE,Basic,FALSE,41,FALSE,TRUE,779,9348,Monthly,37,10889,2,7,3.7
A-054577,S-8a37c8,Company_455,EdTech,UK,4/28/2024,12/9/2024,12/31/2024,Ads,Basic,TRUE,FALSE,Pro,FALSE,5,FALSE,TRUE,392,4704,Monthly,78,24693,3,1,4
A-bc87bc,S-8ed780,Company_456,FinTech,US,7/17/2024,12/9/2024,12/31/2024,Event,Pro,FALSE,TRUE,Basic,FALSE,8,FALSE,TRUE,247,2964,Monthly,47,14052,2,7,3.8
A-a09355,S-f3e5f9,Company_459,FinTech,US,8/10/2024,12/9/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Pro,FALSE,20,FALSE,TRUE,1274,15288,Monthly,58,16279,2,5,4
A-2446e3,S-fe6eb1,Company_241,EdTech,IN,1/10/2024,12/9/2024,12/31/2024,Organic,Pro,TRUE,FALSE,Enterprise,FALSE,27,FALSE,TRUE,5373,64476,Monthly,62,15885,10,3,4
A-de24d5,S-8cb02e,Company_231,DevTools,US,11/5/2024,12/9/2024,12/21/2024,Other,Enterprise,FALSE,TRUE,Pro,TRUE,41,TRUE,TRUE,3773,45276,Annual,52,12571,0,7,3.7
A-2e4581,S-faa8ec,Company_0,EdTech,US,10/16/2024,12/9/2024,12/31/2024,Partner,Basic,FALSE,FALSE,Basic,FALSE,10,FALSE,TRUE,209,2508,Monthly,42,12313,0,2,3.5
A-bcf87c,S-e260ff,Company_288,FinTech,US,6/27/2024,12/9/2024,12/31/2024,Event,Pro,TRUE,FALSE,Enterprise,FALSE,16,FALSE,TRUE,4179,50148,Annual,60,11118,0,2,4
A-ad296b,S-ddc51c,Company_112,DevTools,AU,7/15/2024,12/9/2024,12/31/2024,Event,Pro,FALSE,FALSE,Pro,FALSE,38,FALSE,TRUE,1862,22344,Annual,111,42511,3,3,3.7
A-d27f50,S-26da35,Company_163,Cybersecurity,UK,7/20/2024,12/9/2024,12/31/2024,Ads,Enterprise,FALSE,TRUE,Pro,FALSE,44,FALSE,TRUE,2156,25872,Annual,47,18260,3,4,3.8
A-9174e0,S-a1874c,Company_73,Cybersecurity,US,12/4/2024,12/9/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Pro,FALSE,37,FALSE,TRUE,1813,21756,Monthly,46,12078,7,2,4.5
A-dfbd31,S-91c435,Company_190,DevTools,UK,12/4/2023,12/9/2024,12/31/2024,Partner,Enterprise,FALSE,TRUE,Basic,FALSE,14,FALSE,TRUE,266,3192,Monthly,58,7323,2,6,4.2
A-6a7c9d,S-3abf3f,Company_324,Cybersecurity,US,10/24/2024,12/9/2024,12/31/2024,Organic,Enterprise,FALSE,TRUE,Basic,FALSE,27,FALSE,TRUE,513,6156,Annual,37,5885,0,3,4
A-417d2f,S-82db05,Company_285,Cybersecurity,IN,7/4/2023,12/9/2024,12/31/2024,Partner,Pro,FALSE,FALSE,Pro,FALSE,15,TRUE,TRUE,1274,15288,Monthly,43,11259,3,6,4.2
A-039727,S-a575f5,Company_107,EdTech,AU,11/2/2024,12/9/2024,12/31/2024,Organic,Pro,FALSE,TRUE,Basic,FALSE,25,FALSE,TRUE,475,5700,Annual,57,15090,3,0,0
A-cbd1a3,S-ae9ce7,Company_325,DevTools,US,11/25/2024,12/9/2024,12/31/2024,Other,Basic,TRUE,FALSE,Enterprise,FALSE,9,FALSE,TRUE,2388,28656,Monthly,44,8857,9,4,4
A-9174e0,S-5f3359,Company_73,Cybersecurity,US,12/4/2024,12/10/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Pro,FALSE,37,FALSE,TRUE,1813,21756,Annual,38,17818,2,2,4.5
A-cc1d8d,S-ddb09e,Company_440,FinTech,US,12/8/2024,12/10/2024,12/31/2024,Other,Pro,TRUE,FALSE,Enterprise,FALSE,7,FALSE,FALSE,1592,19104,Monthly,41,12875,8,5,4.2
A-462d45,S-82c91a,Company_13,Cybersecurity,US,1/15/2024,12/10/2024,12/31/2024,Partner,Enterprise,FALSE,TRUE,Pro,FALSE,21,TRUE,TRUE,1470,17640,Annual,44,18529,1,4,4
A-4e631b,S-f5888c,Company_298,FinTech,US,3/16/2024,12/10/2024,12/31/2024,Other,Enterprise,FALSE,TRUE,Basic,FALSE,22,FALSE,TRUE,418,5016,Annual,62,13059,1,2,4
A-0354fe,S-9ea111,Company_380,Cybersecurity,US,10/22/2024,12/10/2024,12/31/2024,Other,Basic,TRUE,FALSE,Enterprise,FALSE,34,FALSE,FALSE,6766,81192,Monthly,49,14484,1,4,4
A-0532a9,S-eec4d5,Company_170,FinTech,IN,9/25/2024,12/10/2024,12/31/2024,Event,Pro,FALSE,TRUE,Basic,FALSE,19,FALSE,TRUE,361,4332,Annual,36,8455,1,8,3.9
A-443f6f,S-0283b5,Company_304,Cybersecurity,US,12/7/2024,12/10/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Pro,FALSE,19,FALSE,TRUE,931,11172,Annual,47,14501,0,4,4.5
A-31ab9a,S-08c8e1,Company_460,FinTech,DE,3/3/2024,12/10/2024,12/31/2024,Organic,Pro,TRUE,FALSE,Enterprise,FALSE,9,FALSE,TRUE,2786,33432,Monthly,74,31139,7,7,3.7
A-d922bf,S-8b4074,Company_221,HealthTech,US,9/8/2023,12/10/2024,12/31/2024,Ads,Basic,TRUE,FALSE,Enterprise,FALSE,7,TRUE,TRUE,1791,21492,Annual,52,12028,0,7,3.7
A-443f6f,S-a2fb62,Company_304,Cybersecurity,US,12/7/2024,12/10/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Pro,FALSE,19,FALSE,TRUE,931,11172,Annual,45,14543,2,4,4.5
A-cc1d8d,S-afe3b8,Company_440,FinTech,US,12/8/2024,12/10/2024,12/31/2024,Other,Pro,FALSE,FALSE,Pro,FALSE,11,FALSE,TRUE,784,9408,Monthly,83,38239,4,5,4.2
A-c16101,S-9def16,Company_139,EdTech,IN,9/6/2024,12/10/2024,12/31/2024,Other,Basic,TRUE,FALSE,Enterprise,FALSE,15,FALSE,TRUE,4378,52536,Monthly,66,18412,4,4,4.2
A-d49cc5,S-8317da,Company_275,Cybersecurity,FR,9/19/2023,12/10/2024,12/31/2024,Event,Basic,FALSE,FALSE,Basic,FALSE,50,FALSE,TRUE,950,11400,Monthly,74,23014,4,4,4.2
A-69b156,S-c2f293,Company_396,EdTech,US,11/21/2023,12/10/2024,12/30/2024,Other,Pro,FALSE,TRUE,Basic,TRUE,8,FALSE,FALSE,152,1824,Monthly,21,2968,0,7,4
A-5c9849,S-a1901c,Company_362,EdTech,IN,11/3/2024,12/10/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Enterprise,FALSE,19,FALSE,FALSE,3781,45372,Monthly,57,12625,4,4,4
A-2ebb4b,S-3c87b4,Company_334,HealthTech,US,5/15/2023,12/10/2024,12/31/2024,Ads,Basic,TRUE,FALSE,Pro,FALSE,41,FALSE,TRUE,2009,24108,Monthly,85,17456,6,2,3
A-d3c88e,S-96e3e8,Company_490,DevTools,US,10/18/2024,12/10/2024,12/31/2024,Event,Pro,FALSE,TRUE,Basic,FALSE,16,FALSE,TRUE,304,3648,Monthly,41,20851,2,3,4
A-104f1a,S-d83789,Company_89,Cybersecurity,US,8/17/2024,12/10/2024,12/31/2024,Other,Pro,FALSE,FALSE,Pro,FALSE,24,FALSE,TRUE,1176,14112,Monthly,70,21543,2,5,3.8
A-029f69,S-f967c2,Company_129,Cybersecurity,CA,3/7/2024,12/10/2024,12/31/2024,Event,Basic,FALSE,FALSE,Basic,FALSE,5,FALSE,TRUE,133,1596,Monthly,47,10534,5,2,3.5
A-39ddf4,S-46526e,Company_435,EdTech,US,12/5/2024,12/10/2024,12/31/2024,Partner,Enterprise,FALSE,TRUE,Pro,FALSE,42,FALSE,FALSE,2156,25872,Annual,56,15080,0,5,4.2
A-f45426,S-e60306,Company_172,HealthTech,US,8/5/2024,12/10/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Enterprise,FALSE,28,FALSE,TRUE,9154,109848,Annual,46,19339,7,3,4
A-eb1312,S-f4dc54,Company_322,FinTech,US,9/16/2024,12/10/2024,12/31/2024,Partner,Pro,FALSE,TRUE,Basic,FALSE,25,FALSE,TRUE,475,5700,Monthly,39,10568,1,1,5
A-ced9aa,S-b2c291,Company_310,DevTools,US,10/5/2024,12/10/2024,12/31/2024,Other,Enterprise,FALSE,FALSE,Enterprise,FALSE,3,FALSE,TRUE,597,7164,Annual,23,967,5,7,3.8
A-0158bb,S-e05ab8,Company_461,FinTech,DE,5/22/2024,12/10/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Pro,FALSE,13,FALSE,TRUE,1029,12348,Monthly,13,4188,3,1,3
A-0baac2,S-1fabe5,Company_264,FinTech,DE,5/30/2024,12/10/2024,12/31/2024,Organic,Enterprise,FALSE,TRUE,Basic,FALSE,17,FALSE,TRUE,361,4332,Monthly,19,10011,0,6,4.2
A-09316c,S-fb0905,Company_341,FinTech,AU,9/11/2024,12/10/2024,12/31/2024,Organic,Enterprise,FALSE,TRUE,Basic,FALSE,70,FALSE,TRUE,1330,15960,Annual,25,7993,0,4,3.8
A-d62e02,S-a384d2,Company_420,Cybersecurity,US,8/20/2024,12/10/2024,12/31/2024,Partner,Pro,TRUE,FALSE,Enterprise,FALSE,14,FALSE,TRUE,4179,50148,Monthly,41,15660,0,1,4
A-8b0451,S-8ed77f,Company_245,FinTech,UK,9/16/2024,12/10/2024,12/31/2024,Event,Enterprise,FALSE,TRUE,Pro,FALSE,41,FALSE,TRUE,2009,24108,Monthly,86,26126,5,7,3.7
A-702032,S-9c09cb,Company_186,HealthTech,US,10/3/2023,12/10/2024,12/31/2024,Ads,Pro,FALSE,TRUE,Basic,FALSE,28,FALSE,TRUE,532,6384,Annual,35,7920,1,4,3.5
A-2789e3,S-5eb846,Company_268,FinTech,US,9/14/2024,12/10/2024,12/31/2024,Partner,Enterprise,FALSE,TRUE,Pro,FALSE,11,FALSE,FALSE,539,6468,Monthly,34,10045,6,4,4
A-f17767,S-1f8215,Company_123,DevTools,US,1/30/2023,12/10/2024,12/31/2024,Event,Enterprise,FALSE,TRUE,Pro,FALSE,8,TRUE,TRUE,735,8820,Annual,0,0,0,3,4
A-5a3eb9,S-75c1b4,Company_283,DevTools,CA,8/20/2023,12/10/2024,12/28/2024,Other,Enterprise,FALSE,TRUE,Pro,TRUE,18,TRUE,TRUE,882,10584,Annual,47,14025,1,3,4
A-4bfa33,S-f971ab,Company_251,Cybersecurity,US,12/7/2024,12/10/2024,12/31/2024,Event,Basic,TRUE,FALSE,Pro,FALSE,11,TRUE,TRUE,637,7644,Annual,70,14532,2,4,3.8
A-5a215a,S-878fe0,Company_358,EdTech,FR,1/5/2024,12/10/2024,12/31/2024,Other,Enterprise,FALSE,TRUE,Pro,FALSE,87,FALSE,TRUE,4263,51156,Annual,34,11626,4,4,4
A-b2225d,S-380617,Company_50,FinTech,US,3/8/2024,12/10/2024,12/31/2024,Ads,Basic,FALSE,FALSE,Basic,FALSE,47,FALSE,TRUE,893,10716,Annual,75,26739,1,2,3.5
A-7a0d69,S-f039f9,Company_187,DevTools,DE,6/15/2024,12/10/2024,12/31/2024,Ads,Enterprise,FALSE,FALSE,Enterprise,FALSE,10,TRUE,TRUE,3184,38208,Monthly,52,14671,5,2,4.5
A-4c38bc,S-2aaa9c,Company_55,HealthTech,UK,3/9/2024,12/10/2024,12/31/2024,Event,Basic,TRUE,FALSE,Pro,FALSE,36,FALSE,TRUE,1764,21168,Monthly,73,31270,1,3,3.7
A-7c6b6b,S-b5337b,Company_223,FinTech,US,11/30/2024,12/10/2024,12/31/2024,Other,Basic,TRUE,FALSE,Pro,FALSE,7,FALSE,TRUE,343,4116,Annual,40,11003,2,5,4.2
A-712426,S-82a67a,Company_155,HealthTech,US,11/10/2024,12/11/2024,12/13/2024,Other,Enterprise,FALSE,TRUE,Pro,TRUE,12,FALSE,TRUE,735,8820,Annual,49,13096,5,6,4.3
A-e60f9d,S-172953,Company_178,FinTech,US,8/26/2024,12/11/2024,12/31/2024,Other,Basic,FALSE,FALSE,Basic,FALSE,29,FALSE,TRUE,551,6612,Monthly,65,12864,3,2,4
A-6843f2,S-ad32a8,Company_335,HealthTech,CA,12/10/2024,12/11/2024,12/31/2024,Ads,Enterprise,FALSE,TRUE,Pro,FALSE,21,FALSE,TRUE,1029,12348,Monthly,76,20787,6,2,3
A-ccb686,S-8f7c91,Company_491,DevTools,US,1/22/2024,12/11/2024,12/31/2024,Other,Basic,FALSE,FALSE,Basic,FALSE,11,FALSE,TRUE,209,2508,Annual,81,23231,7,1,4
A-c43359,S-5fe191,Company_83,FinTech,US,11/16/2024,12/11/2024,12/31/2024,Organic,Pro,TRUE,FALSE,Enterprise,FALSE,38,FALSE,TRUE,7562,90744,Annual,42,17654,1,3,4
A-5a92e7,S-1c643d,Company_413,HealthTech,US,6/11/2024,12/11/2024,12/31/2024,Ads,Pro,FALSE,TRUE,Basic,FALSE,5,FALSE,TRUE,114,1368,Monthly,40,10040,0,7,4.3
A-42b791,S-a0abcf,Company_464,FinTech,AU,5/20/2024,12/11/2024,12/31/2024,Event,Pro,FALSE,FALSE,Pro,FALSE,9,FALSE,FALSE,686,8232,Annual,34,7272,0,3,4
A-6965e1,S-85ba19,Company_379,DevTools,US,11/25/2024,12/11/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Enterprise,FALSE,13,FALSE,TRUE,2587,31044,Monthly,61,15099,5,3,3.6
A-712f1c,S-19029a,Company_331,DevTools,US,12/16/2023,12/11/2024,12/31/2024,Ads,Basic,TRUE,FALSE,Pro,FALSE,17,FALSE,TRUE,833,9996,Annual,81,19625,1,6,4
A-50f3f7,S-2f2ba3,Company_140,HealthTech,US,12/22/2023,12/11/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Enterprise,FALSE,31,FALSE,TRUE,6169,74028,Monthly,52,18899,7,6,4.5
A-c1e51e,S-ad45ea,Company_173,FinTech,US,10/2/2024,12/11/2024,12/31/2024,Organic,Basic,FALSE,FALSE,Basic,FALSE,11,FALSE,TRUE,361,4332,Monthly,42,10251,1,5,3.2
A-d535f6,S-9a410c,Company_421,DevTools,US,9/3/2024,12/11/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Pro,FALSE,29,TRUE,TRUE,2254,27048,Annual,21,6207,5,0,0
A-0baac2,S-e50d84,Company_264,FinTech,DE,5/30/2024,12/11/2024,12/31/2024,Organic,Enterprise,FALSE,FALSE,Enterprise,FALSE,14,FALSE,TRUE,2786,33432,Annual,27,9631,1,6,4.2
A-592832,S-a4d69d,Company_10,Cybersecurity,US,9/25/2024,12/11/2024,12/31/2024,Organic,Basic,FALSE,FALSE,Basic,FALSE,18,FALSE,TRUE,342,4104,Monthly,94,24596,11,3,4.3
A-2922b6,S-36c07b,Company_70,HealthTech,US,11/14/2024,12/11/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Pro,FALSE,15,FALSE,TRUE,735,8820,Annual,47,14671,1,2,4
A-4a4c2d,S-79535e,Company_473,DevTools,US,5/2/2023,12/11/2024,12/31/2024,Event,Enterprise,FALSE,TRUE,Pro,FALSE,54,FALSE,TRUE,2646,31752,Monthly,40,17596,7,5,4.2
A-cb5333,S-8a50a0,Company_370,DevTools,US,3/26/2024,12/11/2024,12/31/2024,Ads,Pro,FALSE,TRUE,Basic,FALSE,33,FALSE,TRUE,627,7524,Monthly,71,23647,5,4,3.7
A-d62e02,S-6ff09c,Company_420,Cybersecurity,US,8/20/2024,12/11/2024,12/31/2024,Partner,Pro,FALSE,TRUE,Basic,FALSE,11,FALSE,TRUE,304,3648,Annual,48,22771,3,1,4
A-82d8a6,S-129cf4,Company_444,Cybersecurity,UK,11/28/2024,12/11/2024,12/31/2024,Ads,Basic,TRUE,FALSE,Pro,FALSE,11,FALSE,TRUE,784,9408,Monthly,53,13786,2,5,3.8
A-ab438f,S-1d5f4e,Company_233,Cybersecurity,US,9/13/2024,12/11/2024,12/15/2024,Ads,Enterprise,FALSE,TRUE,Pro,TRUE,13,FALSE,FALSE,637,7644,Monthly,67,20109,1,2,3.5
A-0f3e88,S-5eaab8,Company_428,HealthTech,US,7/23/2023,12/11/2024,12/23/2024,Other,Basic,TRUE,FALSE,Pro,TRUE,7,FALSE,FALSE,343,4116,Monthly,62,26137,2,3,4.3
A-6a7c9d,S-8013f6,Company_324,Cybersecurity,US,10/24/2024,12/11/2024,12/20/2024,Organic,Enterprise,FALSE,TRUE,Basic,TRUE,37,FALSE,TRUE,893,10716,Monthly,8,1328,1,3,4
A-902ef7,S-39b5ce,Company_270,HealthTech,US,9/3/2024,12/11/2024,12/31/2024,Other,Enterprise,FALSE,FALSE,Enterprise,FALSE,83,FALSE,TRUE,16517,198204,Annual,46,19768,4,2,4
A-118f1c,S-42671b,Company_492,Cybersecurity,US,10/31/2024,12/11/2024,12/31/2024,Other,Pro,TRUE,FALSE,Enterprise,FALSE,32,FALSE,TRUE,6368,76416,Annual,59,11240,2,1,3
A-0baac2,S-33df6f,Company_264,FinTech,DE,5/30/2024,12/11/2024,12/12/2024,Organic,Enterprise,FALSE,FALSE,Enterprise,TRUE,14,FALSE,TRUE,2786,33432,Monthly,36,10060,1,6,4.2
A-86902e,S-b83d8d,Company_169,HealthTech,IN,5/2/2023,12/11/2024,12/31/2024,Other,Enterprise,FALSE,FALSE,Enterprise,FALSE,34,FALSE,TRUE,6766,81192,Annual,45,9484,9,9,3.8
A-d535f6,S-68b261,Company_421,DevTools,US,9/3/2024,12/11/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Pro,FALSE,16,TRUE,TRUE,931,11172,Annual,54,15319,0,0,0
A-c222ab,S-e8776c,Company_206,Cybersecurity,US,5/10/2024,12/12/2024,12/31/2024,Other,Pro,TRUE,FALSE,Enterprise,FALSE,32,FALSE,TRUE,6368,76416,Monthly,34,14157,2,4,4.2
A-6843f2,S-041624,Company_335,HealthTech,CA,12/10/2024,12/12/2024,12/31/2024,Ads,Enterprise,FALSE,FALSE,Enterprise,FALSE,21,FALSE,TRUE,4179,50148,Monthly,59,15568,2,2,3
A-3a7284,S-c9d323,Company_93,FinTech,US,11/17/2024,12/12/2024,12/31/2024,Organic,Enterprise,FALSE,TRUE,Pro,FALSE,31,FALSE,TRUE,1519,18228,Monthly,42,11088,3,3,3.7
A-bcf664,S-14d060,Company_248,DevTools,US,5/19/2023,12/12/2024,12/31/2024,Other,Pro,FALSE,FALSE,Pro,FALSE,26,FALSE,TRUE,2303,27636,Annual,34,5182,1,5,4
